timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687473522813,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,39,0,0
1687473522821,61,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22227,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,51,0,0
1687473522852,31,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18828,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,30,0,0
1687473522852,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,26327,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,39,0,0
1687473522891,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22496,134,5,5,https://pokeapi.co/api/v2/ability/damp,39,0,0
1687473522883,68,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20267,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,67,0,0
1687473522930,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20039,136,5,5,https://pokeapi.co/api/v2/ability/limber,35,0,0
1687473522820,171,Pokemon.Pokemon 5,200,OK,Poke.Pokemon 1-3,text,true,,223423,131,5,5,https://pokeapi.co/api/v2/pokemon/5,44,0,0
1687473522951,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,26329,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,42,0,0
1687473522965,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21707,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,51,0,0
1687473522992,24,Pokemon.Ability solar-power,200,OK,Poke.Pokemon 1-3,text,true,,2536,129,5,5,https://pokeapi.co/api/v2/ability,24,0,0
1687473522993,59,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22496,134,5,5,https://pokeapi.co/api/v2/ability/damp,45,0,0
1687473523016,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,24552,136,5,5,https://pokeapi.co/api/v2/ability/static,36,0,0
1687473523017,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21436,136,5,5,https://pokeapi.co/api/v2/ability/stench,36,0,0
1687473522783,286,Pokemon.Pokemon 4,200,OK,Poke.Pokemon 1-2,text,true,,255545,131,5,5,https://pokeapi.co/api/v2/pokemon/4,38,0,0
1687473523052,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20037,136,5,5,https://pokeapi.co/api/v2/ability/limber,34,0,0
1687473523053,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21949,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,33,0,0
1687473523061,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,34,0,0
1687473523071,26,Pokemon.Ability blaze,200,OK,Poke.Pokemon 1-2,text,true,,2534,129,5,5,https://pokeapi.co/api/v2/ability,25,0,0
1687473523088,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21697,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,38,0,0
1687473523088,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22674,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,38,0,0
1687473523097,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18818,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,47,0,0
1687473523098,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21428,136,5,5,https://pokeapi.co/api/v2/ability/stench,46,0,0
1687473523127,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22164,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,31,0,0
1687473523127,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,24548,136,5,5,https://pokeapi.co/api/v2/ability/static,32,0,0
1687473523145,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20263,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,38,0,0
1687473523145,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,47,0,0
1687473523159,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18628,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,33,0,0
1687473523159,34,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21957,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,34,0,0
1687473523193,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22674,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,50,0,0
1687473523193,60,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20403,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,52,0,0
1687473523183,71,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,26336,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,63,0,0
1687473523192,62,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18824,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,62,0,0
1687473523245,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22166,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,40,0,0
1687473523253,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21112,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,41,0,0
1687473523254,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22494,134,5,5,https://pokeapi.co/api/v2/ability/damp,41,0,0
1687473523254,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20257,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,43,0,0
1687473523294,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20425,142,5,5,https://pokeapi.co/api/v2/ability/color-change,34,0,0
1687473522883,450,Pokemon.Pokemon 1,200,OK,Poke.Pokemon 1-4,text,true,,220971,131,5,5,https://pokeapi.co/api/v2/pokemon/1,68,0,0
1687473523286,60,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18628,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,60,0,0
1687473523295,63,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20123,136,5,5,https://pokeapi.co/api/v2/ability/limber,58,0,0
1687473523333,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,19257,138,5,5,https://pokeapi.co/api/v2/ability/immunity,41,0,0
1687473523335,40,Pokemon.Ability chlorophyll,200,OK,Poke.Pokemon 1-4,text,true,,2544,129,5,5,https://pokeapi.co/api/v2/ability,39,0,0
1687473523315,79,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,26325,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,76,0,0
1687473523346,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20401,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,49,0,0
1687473523358,54,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,54,0,0
1687473523375,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,25251,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,37,0,0
1687473523375,56,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21386,136,5,5,https://pokeapi.co/api/v2/ability/stench,46,0,0
1687473523413,34,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21298,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,34,0,0
1687473523395,61,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21104,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,60,0,0
1687473523412,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,24554,136,5,5,https://pokeapi.co/api/v2/ability/static,44,0,0
1687473523394,68,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22502,134,5,5,https://pokeapi.co/api/v2/ability/damp,62,0,0
1687473523447,29,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22229,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,29,0,0
1687473523431,58,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,46,0,0
1687473523456,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20423,142,5,5,https://pokeapi.co/api/v2/ability/color-change,42,0,0
1687473523462,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21951,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,37,0,0
1687473523462,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20035,136,5,5,https://pokeapi.co/api/v2/ability/limber,43,0,0
1687473523498,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,19267,138,5,5,https://pokeapi.co/api/v2/ability/immunity,50,0,0
1687473523476,72,Pokemon.Pokemon 2,200,OK,Poke.Pokemon 1-1,text,true,,193750,131,5,5,https://pokeapi.co/api/v2/pokemon/2,42,0,0
1687473523505,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22675,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,50,0,0
1687473523505,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21693,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,52,0,0
1687473523491,66,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18822,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,65,0,0
1687473523548,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,25243,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,30,0,0
1687473523550,34,Pokemon.Ability chlorophyll,200,OK,Poke.Pokemon 1-1,text,true,,2530,129,5,5,https://pokeapi.co/api/v2/ability,34,0,0
1687473523556,46,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22170,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,46,0,0
1687473523557,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,24546,136,5,5,https://pokeapi.co/api/v2/ability/static,45,0,0
1687473523558,58,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20203,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,48,0,0
1687473523584,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21432,136,5,5,https://pokeapi.co/api/v2/ability/stench,32,0,0
1687473523583,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21306,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,39,0,0
1687473523602,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18631,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,38,0,0
1687473523622,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22225,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,33,0,0
1687473523616,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18930,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,40,0,0
1687473523605,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21957,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,51,0,0
1687473523640,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20394,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,39,0,0
1687473523616,67,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,26335,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,63,0,0
1687473523656,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18826,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,52,0,0
1687473523680,82,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21108,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,66,0,0
1687473523657,105,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22678,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,89,0,0
1687473523684,79,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22496,134,5,5,https://pokeapi.co/api/v2/ability/damp,79,0,0
1687473523708,56,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20259,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,56,0,0
1687473523656,107,Pokemon.Pokemon 3,200,OK,Poke.Pokemon 1-5,text,true,,227740,131,5,5,https://pokeapi.co/api/v2/pokemon/3,52,0,0
1687473523764,46,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,26327,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,46,0,0
1687473523764,46,Pokemon.Ability chlorophyll,200,OK,Poke.Pokemon 1-5,text,true,,2528,129,5,5,https://pokeapi.co/api/v2/ability,46,0,0
1687473523762,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20417,142,5,5,https://pokeapi.co/api/v2/ability/color-change,51,0,0
1687473523763,65,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22174,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,65,0,0
1687473523763,71,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20129,136,5,5,https://pokeapi.co/api/v2/ability/limber,71,0,0
1687473523811,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21430,136,5,5,https://pokeapi.co/api/v2/ability/stench,39,0,0
1687473523810,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22496,134,5,5,https://pokeapi.co/api/v2/ability/damp,40,0,0
1687473523814,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,19226,138,5,5,https://pokeapi.co/api/v2/ability/immunity,47,0,0
1687473523828,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18638,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,37,0,0
1687473523850,60,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18922,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,60,0,0
1687473523850,63,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20033,136,5,5,https://pokeapi.co/api/v2/ability/limber,63,0,0
1687473523861,68,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,25245,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,67,0,0
1687473523865,64,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20395,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,64,0,0
1687473523834,96,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21692,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,96,0,0
1687473523910,28,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18822,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,28,0,0
1687473523913,29,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,26,0,0
1687473523929,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21298,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,32,0,0
1687473523938,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20259,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,32,0,0
1687473523929,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21102,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,41,0,0
1687473523942,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,24548,136,5,5,https://pokeapi.co/api/v2/ability/static,36,0,0
1687473523930,68,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,24582,136,5,5,https://pokeapi.co/api/v2/ability/static,68,0,0
1687473523970,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,26327,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,36,0,0
1687473523969,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22225,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,42,0,0
1687473523977,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20427,142,5,5,https://pokeapi.co/api/v2/ability/color-change,42,0,0
1687473523979,54,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21953,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,50,0,0
1687473524007,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22492,134,5,5,https://pokeapi.co/api/v2/ability/damp,40,0,0
1687473523998,69,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21946,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,56,0,0
1687473524034,64,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22672,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,49,0,0
1687473524047,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20045,136,5,5,https://pokeapi.co/api/v2/ability/limber,51,0,0
1687473524026,72,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,19263,138,5,5,https://pokeapi.co/api/v2/ability/immunity,57,0,0
1687473524098,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22176,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,50,0,0
1687473524098,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,50,0,0
1687473524098,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,25237,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,51,0,0
1687473524067,82,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22665,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,68,0,0
1687473524148,27,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18642,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,27,0,0
1687473524149,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,24554,136,5,5,https://pokeapi.co/api/v2/ability/static,35,0,0
1687473524012,173,Pokemon.Pokemon 4,200,OK,Poke.Pokemon 1-3,text,true,,255539,131,5,5,https://pokeapi.co/api/v2/pokemon/4,35,0,0
1687473524149,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21306,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,48,0,0
1687473524175,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20403,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,36,0,0
1687473524149,64,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22171,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,53,0,0
1687473524186,30,Pokemon.Ability solar-power,200,OK,Poke.Pokemon 1-3,text,true,,2532,129,5,5,https://pokeapi.co/api/v2/ability,30,0,0
1687473524185,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21949,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,36,0,0
1687473524197,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22221,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,36,0,0
1687473524213,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21102,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,34,0,0
1687473524217,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21436,136,5,5,https://pokeapi.co/api/v2/ability/stench,41,0,0
1687473524223,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22670,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,35,0,0
1687473524214,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18631,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,48,0,0
1687473524258,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22178,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,33,0,0
1687473524258,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20421,142,5,5,https://pokeapi.co/api/v2/ability/color-change,32,0,0
1687473524258,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18934,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,39,0,0
1687473524291,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18632,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,30,0,0
1687473524291,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,45,0,0
1687473524266,80,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20401,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,55,0,0
1687473524297,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18826,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,49,0,0
1687473524327,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20399,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,43,0,0
1687473524336,59,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,25237,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,59,0,0
1687473524347,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20255,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,49,0,0
1687473524370,27,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21104,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,27,0,0
1687473524346,66,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21112,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,53,0,0
1687473524397,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20417,142,5,5,https://pokeapi.co/api/v2/ability/color-change,47,0,0
1687473524395,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21298,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,50,0,0
1687473524396,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,26332,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,49,0,0
1687473524241,225,Pokemon.Pokemon 5,200,OK,Poke.Pokemon 1-2,text,true,,223427,131,5,5,https://pokeapi.co/api/v2/pokemon/5,50,0,0
1687473524445,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,29,0,0
1687473524445,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22227,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,45,0,0
1687473524446,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22488,134,5,5,https://pokeapi.co/api/v2/ability/damp,45,0,0
1687473524467,32,Pokemon.Ability blaze,200,OK,Poke.Pokemon 1-2,text,true,,2528,129,5,5,https://pokeapi.co/api/v2/ability,32,0,0
1687473524412,92,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20419,142,5,5,https://pokeapi.co/api/v2/ability/color-change,83,0,0
1687473524481,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,25239,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,33,0,0
1687473524491,57,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20123,136,5,5,https://pokeapi.co/api/v2/ability/limber,57,0,0
1687473524500,79,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21434,136,5,5,https://pokeapi.co/api/v2/ability/stench,79,0,0
1687473524491,89,Pokemon.Pokemon 1,200,OK,Poke.Pokemon 1-1,text,true,,220961,131,5,5,https://pokeapi.co/api/v2/pokemon/1,33,0,0
1687473524505,90,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,19265,138,5,5,https://pokeapi.co/api/v2/ability/immunity,90,0,0
1687473524548,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21693,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,47,0,0
1687473524524,72,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21298,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,72,0,0
1687473524581,42,Pokemon.Ability overgrow,200,OK,Poke.Pokemon 1-1,text,true,,2540,129,5,5,https://pokeapi.co/api/v2/ability,42,0,0
1687473524579,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18932,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,44,0,0
1687473524596,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22223,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,44,0,0
1687473524596,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,24550,136,5,5,https://pokeapi.co/api/v2/ability/static,52,0,0
1687473524623,25,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21434,136,5,5,https://pokeapi.co/api/v2/ability/stench,25,0,0
1687473524623,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18820,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,36,0,0
1687473524596,95,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,25237,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,65,0,0
1687473524648,56,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18930,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,56,0,0
1687473524648,78,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21953,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,57,0,0
1687473524661,66,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20255,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,66,0,0
1687473524641,86,Pokemon.Pokemon 2,200,OK,Poke.Pokemon 1-5,text,true,,193750,131,5,5,https://pokeapi.co/api/v2/pokemon/2,51,0,0
